utt_id,ref,hyp,cer
SD2103627-SDRW2100003755.1.1.283,아니면 그 가족들의 동의까지 다 필요한 거야,그면 그 가제들이 도이기 지지 다 다  거,0.5416666666666666
SD2103632-SDRW2100001251.1.1.258,신랑도 책임을 진다고 했지만,이 도 지을 지다고 하지,0.4666666666666667
SD2103632-SDRW2100001252.1.1.120,그런 데로 근데 어쨌든,그는 데도 그데 어제,0.4166666666666667
SD2103632-SDRW2100001252.1.1.195,신제품을 사는 게 나았을 수 있었겠다,이제 해을 하는 게이 나을을 서 있다,0.45
SD2103632-SDRW2100001254.1.1.215,사실은 들어가서 보지도 않아요,아이은 들어가서 지도 아아,0.3125
SD2103645-SDRW2100001263.1.1.155,더 비싸단 생각이 들잖아 이거는,도 이하다는 이 들지아 이거는,0.47058823529411764
SD2103645-SDRW2100001263.1.1.29,알아보고 좋은 거 사고 그러는데,아아고 은 거 하고 그하는데,0.29411764705882354
SD2103650-SDRW2100001274.1.1.64,롤에서 이번에 애니 나왔었거든,에서 이거에 아이 나아어거,0.4375
SD2103650-SDRW2100001276.1.1.201,망하지 뭐,나아지,0.8
SD2103650-SDRW2100001276.1.1.98,임금도 많이 오르지 않을까,이 고 도 아이 고라지 아을,0.6428571428571429
SD2103691-SDRW2100002509.1.1.234,할 수 있을까,하 거 있을,0.42857142857142855
SD2110109-SDRW2100000110.1.1.48,나 요번에 여수 갈 때 케이티엑스 타 봤는데,어 나 이거에 어서 가 데 게이 지 에서 다 는데,0.6666666666666666
SD2110334-SDRW2100000333.1.1.46,왜 불,에을,1.0
SD2110334-SDRW2100000334.1.1.231,그것도 운이다,그거도 이다,0.2857142857142857
SD2110426-SDRW2100000425.1.1.385,노래 이름이 뭐지,데 이이 지,0.4444444444444444
SD2110523-SDRW2100000602.1.1.176,아무래도 아직도 좋아하는 게 보이기 때문에,아니데도 아 아이도 아하는 게 이이기기 기 기 에,0.5217391304347826
SD2110523-SDRW2100000602.1.1.67,이제 연애 시작하고 부터는 좀 별로 였던거 같아,이제  면해에에에 제 하고  도어는   면이 거 아,0.6538461538461539
SD2110625-SDRW2100000802.1.1.34,뭐 그런 음식 한번,어  그는 이 이,0.7
SD2110625-SDRW2100000803.1.1.64,상황을 내가,하을 가,0.5
SD2110665-SDRW2100000879.1.1.108,나는 내 아는 애는 고양이를,나는 나 아는 에는 고 이들,0.26666666666666666
SD2110665-SDRW2100000881.1.1.77,옆에 일을 보니까 물을 자주 마시더라고 텀블러에 다 가져와서 근데 내가 물을 좀 자주 안 마시는 편이거든,이에 을 거니고 을을 아 아  하이도라고 그 어  다 가지 가서 그데 나가 면을 지 는 아    하는 면이거,0.5344827586206896
SD2110665-SDRW2100000882.1.1.234,적응하는 거는 조금 적응이 되겠지,을 하는 거는 이 지은 이  지,0.5
SD2110736-SDRW2100001318.1.1.8,너 그거 봤어,나 그거 어,0.2857142857142857
SD2110736-SDRW2100001318.1.1.84,제목이 중요하진 않아,제이이 지하지 아아,0.45454545454545453
SD2110736-SDRW2100001320.1.1.281,동의 수도 어느 일정 비율 이상으로는 받아 내고,도이 서도 어는 지 이  이 이 이 이  이 이 이 이 는 아 들고,0.9615384615384616
SD2113069-SDRW2100003140.1.1.249,저녁 늦은 시간 전쯤에,그는  은 지  지에,0.5833333333333334
SD2200010-SDRW2200000422.1.1.324,나도 평창이란 곳에 처음 가봤는데,나도 그 이라는 고을  가 는데,0.5
SD2200023-SDRW2200000017.1.1.62,거기 문 앞에 그냥 서 있는 거야 수업 끝날 때까지,거기 은 아에 그서 서 있는 거 지 어 어 그을 데지,0.42857142857142855
SD2200023-SDRW2200000018.1.1.23,사방 느낌도 나고,하 다  나고,0.5555555555555556
SD2200036-SDRW2200000573.1.1.271,또 사랑은 타이밍이라는 말 있잖아,도 서이은 다이이라는 거 있다아,0.3888888888888889
SD2200036-SDRW2200000574.1.1.143,그런 게 또 넷플릭스에 많더라고,그는 게 이 도 는 나  이에 에 서 있라고,0.8823529411764706
SD2200036-SDRW2200000574.1.1.157,찾아보는 게 낫지 않나라는 생각도 많이 했었던 거 같아,아 는 게 나지 아나 라는는 는 기도 그이 해 거 아,0.4666666666666667
SD2200049-SDRW2200000047.1.1.93,그러니까 크기가 쪼끄만,그니 그기가 그니 지그하,0.75
SD2200073-SDRW2200000590.1.1.9,저는 개인적으로 일단 거리감이,서는 이 게 이  제 거기가이,0.625
SD2200074-SDRW2200000072.1.1.161,그러면 그거 보는 것도 좋을 거 같고 아까 말했던 아바타는 너무 길어서 지루할 수 있으니까,그하면은 그거 하는 거도 들을 거 고 아 아도 그 해다 아 하다는 그 도 기어서 지어  거 있을니,0.5
SD2200083-SDRW2200000073.1.1.206,아 근데 한국 게스트 하우스는 아예 샤워 룸이 있는 경우도 있더라고,아 그데 하  게  하아하이은는 아이에 하어 이이 있는 거도 있라고,0.4594594594594595
SD2200083-SDRW2200000074.1.1.95,뮤직비디오 편집이 굉장히 나는,이지  이 니 어  면 지이 가 게 나는,1.0
SD2200093-SDRW2200000461.1.1.82,완전 멀었어 완전 안 보였어 거의,아 어어어 아 아 어 거,0.5555555555555556
SD2200099-SDRW2200000466.1.1.192,근데 올해 인제 오이지를 트 제가 담갔어요 담갔는데,그데 어해 이제 이이지을 제 제가 다 가어서 다거는데,0.42857142857142855
SD2200102-SDRW2200000467.1.1.106,그때는 한 3킬로 정도는 빠지는 거 같아,그 데는 그 하 이 기이 도는 아지는 거 아,0.5
SD2200102-SDRW2200000467.1.1.114,더 좋은 거 같아,다 은 거 아,0.3333333333333333
SD2200104-SDRW2200000599.1.1.161,응 군산은 서해안 쪽에 있는데,어  은 서은 서해아  에 있는데,0.4375
SD2200112-SDRW2200000480.1.1.73,그 모든 생활들을 갖다가 적응하기가,그 그 하들 해 들을 가다가 지 하기가,0.47368421052631576
SD2200112-SDRW2200000481.1.1.287,지금 검색해 보니까,지은 그 거을해 니,0.7
SD2200149-SDRW2200000621.1.1.60,타이트 하겠구나 이거로 약간 판단이 되더라고요 언니도 한번 참고해 보세요,다이하 하게거나 이거 가 아 아 그 이 들도라고 어에 도 하 나 하 해 에 고 해 도  해해,0.8
SD2200176-SDRW2200000508.1.1.182,뭘 보내주냐면 김치,을을 지나 지면 하면 기 지,1.2
SD2200182-SDRW2200000513.1.1.187,아무래도 피부 관리는 좀 신경 써야 될 거 같은데,아니데에도 기아  가기는 그 이 기  어  거 은데,0.5925925925925926
SD2200182-SDRW2200000514.1.1.153,드라마 주인공이 헷갈리는 것도 행가 헷갈리는 거지만,들라나 지이 이이 해 가 는 거도 해가 해 가 는 거지,0.6071428571428571
SD2200182-SDRW2200000514.1.1.282,연이 닿아서 걔가,이 다서 게가,0.4444444444444444
SD2200201-SDRW2200000641.1.1.184,혈당은 떨어지더라 그런데,해 다은 어지라 그데,0.46153846153846156
SD2200226-SDRW2200000657.1.1.50,아 그렇구나 저는 그냥 선입견으로만,아 그거고나 제는 그는 그 서 이  면 어도,0.7894736842105263
SD2200227-SDRW2200000657.1.1.249,그 모임에서,그 이 에서,0.3333333333333333
SD2200233-SDRW2200000244.1.1.170,나는 사실 가족끼리 여행을 그렇게 많이 안 가 봐서,나는 다지 그 가지들이 어을 그게 이 아 가 서,0.4642857142857143
SD2200253-SDRW2200000250.1.1.66,약간 요런 정보를 주니 난 또 고맙군,그이 아 이은 제거도들 지니는 나 도 고아고나,0.85
SD2200286-SDRW2200000316.1.1.111,건강하신 거 같아,거 하 거 아,0.4444444444444444
SD2200297-SDRW2200000690.1.1.31,크게 막 이렇게 한 건 아니지만,그게 아 이게 하 거 아니지,0.35294117647058826
SD2200302-SDRW2200000694.1.1.41,왜냐하면 옷을 애초에 많이 사 보지도 않았고,그 하면 어을 해제에 아이 하 지도 아고,0.4166666666666667
SD2200302-SDRW2200002522.1.1.291,마냥 나쁘다고 막,그니 나다고,0.5555555555555556
SD2200307-SDRW2200000695.1.1.244,그런 차이점이,그는 이이,0.42857142857142855
SD2200328-SDRW2200000544.1.1.221,달리는 게 후반 한타에 대해서 문제가 되는 거 같고,다기는 게 그가 하 다에 해서 이제가 는 거 고,0.39285714285714285
SD2200337-SDRW2200000351.1.1.4,만화책을,나라  을,1.0
SD2200349-SDRW2200000743.1.1.101,좀 더 좋아하는 거 같아,그 도 아하는 거 아,0.3076923076923077
SD2200349-SDRW2200000744.1.1.299,확실히 이 잡는 힘이,하 하 이 는 이,0.45454545454545453
SD2200350-SDRW2200000743.1.1.199,개발 쪽 직무에는 어떤,게   지면에는 어,0.5
SD2200363-SDRW2200000797.1.1.88,맞나 봐 내가 래퍼를 몰라,나  나가 아에에 거을 라,0.6428571428571429
SD2200380-SDRW2200000371.1.1.74,자막도 없어서 뭔 내용인지 알아듣기가 좀 힘들어서,지도 있어서 은 나이 이지 아아 들기가 도 들어서,0.48148148148148145
SD2200381-SDRW2200000375.1.1.116,너는 이런 거에 대해서 어떻게 생각해,나는 이는 거에 해해서 어하게 해,0.3
SD2200391-SDRW2200000866.1.1.137,그럼 박물관과 전시에 대해선 난 차이가,그그면 면 가 을 가가 제지에 데해서는 나 이가,0.8095238095238095
SD2200416-SDRW2200001368.1.1.233,그런 선이 좀 많이 필요한 거 같더라고요,그은 서이   이이 다 거 있라고,0.45454545454545453
SD2200416-SDRW2200001368.1.1.8,근데 그거는 이제 정말 가족 문제 가족,그데 그거는 이제 제 가지 은제 가,0.2857142857142857
SD2200417-SDRW2200002658.1.1.248,그런 편의성을 겪을 수 있는 사람이 점점 많아질 거라고 생각하고 있습니다,그은 면이을 기을 거 있는 나 이 은 제 나아지 거라고 해하고 있니다,0.4
SD2200424-SDRW2200002687.1.1.43,진짜 먹은 기억밖에 없어 그리고,지도 거은 기 어 에 어 그이고,0.47058823529411764
SD2200426-SDRW2200001458.1.1.184,그래서 다이어트가 더 힘든 거기 때문에,그에서 다이어어가 다   해들 거이기 기 에,0.47619047619047616
SD2200426-SDRW2200001458.1.1.7,우리가 운동량이 많이 부족한 편이란 생각을 하거든,그이가 은  이이 이이 이 이 이 이 이라는고 고을 하거,0.7407407407407407
SD2200438-SDRW2200001579.1.1.18,한번 찾아도 가 봐야 되는데 그것도 좀,하 면 하아도 가 가 하는데 그거도,0.47619047619047616
SD2200438-SDRW2200001581.1.1.165,탄천 그런데 가면은 진짜 그게 부럽더라고 어머 저 사람들은,은 그는 데 가면은 제 그게 게 어 그라고 어 면  그 서 들은,0.53125
SD2200449-SDRW2200001687.1.1.24,그다음에는 구워 먹는 거 찜도 나오고,고 다이에는 그어 하는 거 지도 나고,0.4
SD2200449-SDRW2200001689.1.1.214,회사에 마이너스야,해서에 아이니어,0.6666666666666666
SD2200453-SDRW2200001773.1.1.210,그 가 보면 돼 좋을 거 같아,그 가 면 제게 을 거 아,0.3125
SD2200467-SDRW2200001854.1.1.295,그러니까 그쪽 되게 의심도 많고,그하니고 그그 도 게게 어도 있고,0.5294117647058824
SD2200467-SDRW2200001854.1.1.75,거기서 김혜윤이 너무 귀엽게 나와 가지고 김혜윤도 좋았고,거기에서 기해 은이 나 기 게 나가 가지고 기해 은도 들고,0.5161290322580645
SD2200486-SDRW2200001978.1.1.93,되게 나태해질 거 같고,제게 나해해지 거 고,0.3333333333333333
SD2200514-SDRW2200002223.1.1.75,청솔 마을 그 놀이터 부수고서 다시 만들었을 때 딱 그때였던 거 같은데,그 서 아 을 그 그 도이 다 그서고 서 다이  들을 데 다 그  거 은데,0.5641025641025641
SD2200514-SDRW2200002224.1.1.122,그냥 나는 빨리 벌고 빨리 끝내잔 마인드,그면 나는 이   고  그 아  그나지는면 아이,0.7727272727272727
SD2200514-SDRW2200002226.1.1.2,전보다 지금 살이 그대로야,제도 다 지은 다이 그데도,0.5714285714285714
SD2200678-SDRW2200000009.1.1.259,그러니까 아기 어릴 때는,그니 아기 어을 데는,0.3076923076923077
SD2200678-SDRW2200000009.1.1.50,그래 가고 싶었거든,그해 가고 있어거,0.4
SD2200679-SDRW2200000012.1.1.295,들이고 뭘 해도,들이고  해도,0.125
SD2200689-SDRW2200000034.1.1.79,돼지 꼬리도 그만한 맛이 있었던 거 같아 너 돼지 꼬리 먹어 봤어,데지 고이도 그 그 나 은  이 있어는 거 아 나는 데지고이 어어 어,0.5833333333333334
SD2200689-SDRW2200002543.1.1.386,해 보는 것도,해 고는 거도,0.2857142857142857
SD2200694-SDRW2200000037.1.1.250,훨씬 잠에 깊이 들죠 나 효과를 봤어요,거  이 기이 들 지 나는 는 이가는 어,0.7142857142857143
SD2200697-SDRW2200000042.1.1.263,싸긴 해도,서기 해도,0.4
SD2200697-SDRW2200000043.1.1.54,그런 문제점들을 이렇게 꺼내,그면 면제들들을 이게 거,0.4
SD2200709-SDRW2200000450.1.1.276,어 속에 있는 말도 하고 이렇게 하면은 좋을 거 같아,어 에 있는 도 하있고 이게 하면은 을 거 아,0.20689655172413793
SD2200719-SDRW2200000495.1.1.299,아 네 있어요,나  있어,0.42857142857142855
SD2200745-SDRW2200000093.1.1.216,음 그치 동남아 동남아 가면,어 그지 도나아 도 나아가면,0.5333333333333333
SD2200745-SDRW2200000094.1.1.223,음 쇼핑은 정말 즐거운 게 맞아,그어면 이 서 은 그 지거은 게 아,0.7058823529411765
SD2200752-SDRW2200000607.1.1.46,괜히 엄청 얄미울 나이지 않냐,어 이     아,0.75
SD2200759-SDRW2200000627.1.1.198,이렇게 물,제,1.0
SD2200759-SDRW2200000627.1.1.242,2번인가밖에 안 가 본 거 같아 거기가 가까운 데 있으면,가이가 에 아 나고  거 아 그니 다 가가은 데 있어면,0.5161290322580645
SD2200784-SDRW2200000515.1.1.151,이 렌트를 하고 갔는데,이라들 하고 가는데,0.4166666666666667
SD2200784-SDRW2200000518.1.1.106,그래서 난 요새 그 뭐 뭐 뭐라니 다시 1알,그해서 나 이 그      하니 그거 다 하나,0.5833333333333334
SD2200788-SDRW2200000163.1.1.167,정말 그렇죠,아 제  그거지,1.0
SD2200788-SDRW2200000164.1.1.382,반대하는 것에,하는 거에,0.42857142857142855
SD2200790-SDRW2200000165.1.1.130,어 해리 포터나 그런 영화들이,어 해 니  어나 그은 어들이,0.4375
SD2200802-SDRW2200000185.1.1.192,하트시그널 1 2 3 챙겨 보면서 좀 설렜었거든,하은 이그을 이 이   서면 지기 면서   서  거,0.6538461538461539
SD2200805-SDRW2200000205.1.1.271,보드도 좀 타러 다닐까 생각 중이기도 하고,고도도   다어  나해  을가 이 그  이기도 하고,0.6956521739130435
SD2200805-SDRW2200000206.1.1.200,바로 냄새도 많이 나고 해서 바로 그냥 냉동실에 처분하는 편이야,그 는  다    그 는 그이 나고 그해서 어 그니 그 는도 을에을 서 서은하는 이,0.8571428571428571
SD2200833-SDRW2200001245.1.1.156,둘만 가는 거 아니야 이러다가,들면 가는 거 아니 이거다가,0.25
SD2200866-SDRW2200001456.1.1.311,그럼 우리 5만 원 밑으로 해야 돼 막 그러면서,그면면 그가 가 어면 은  이을라 해 해 아 그면서,0.6538461538461539
SD2200866-SDRW2200001456.1.1.314,그러다가 아니 그거까지는 인제 아니래 막 혼란이 좀 지나간 다음에,그 다가 아니 그거가지는 이제 아니라 그 고라이 지나가 다에,0.3055555555555556
SD2200866-SDRW2200001456.1.1.385,그게 파트너스,그게이  다은어을,0.8571428571428571
SD2200874-SDRW2200001508.1.1.178,나한텐 우정이잖아 name5 형도 그렇고,나 는 는 는 게 이  이지아 그 그 이 이도 그고,0.8636363636363636
SD2200887-SDRW2200002719.1.1.238,잘 하기는 했는데,하기는 해는데,0.3333333333333333
SD2200897-SDRW2200001702.1.1.359,엄마가 수능 도시락 뭐 싸 주냐 그랬는데,아니가 서는  도 도 서하을라 그 는데,0.5909090909090909
SD2200897-SDRW2200001702.1.1.72,난 그 너무 싫었어,나 그가게 나는 들어어,0.7
SD2200908-SDRW2200000805.1.1.160,리프트 타고 갔 올라가서,니 하고 가 라가서,0.46153846153846156
SD2200908-SDRW2200000806.1.1.150,치킨 브랜드에서 구운 거를,지  그 그 에서 고은 거을,0.6428571428571429
SD2200910-SDRW2200000807.1.1.245,그래서 얼마를 더 벌어야,그해서 어 어  다 들어,0.6153846153846154
SD2200910-SDRW2200000808.1.1.303,그 습기를 먹으면은,그 서기을 해 거면은,0.5
SD2200911-SDRW2200000809.1.1.194,어떻게 공부했대,어어게 그 고고해데,0.875
SD2200911-SDRW2200000809.1.1.77,친구가,그 가,0.6666666666666666
SD2200912-SDRW2200000810.1.1.226,맞아 그 한 무대를 위해서 정말 많은 스태프가 움직이고,아아 그 그 하  그데을 이해서 그 제  아은 이 이고,0.6333333333333333
SD2200912-SDRW2200000810.1.1.4,난 연극을 많이 봤다기보다,그나 는 면어을 이 다기다,0.6428571428571429
SD2200929-SDRW2200000921.1.1.236,근데 오피스텔에 내가 아는 애가 살고 있는 애가 있어서 얼마 전에 한번 가 보긴 했어,그데 어 에 지해에 데가 아는 에가 그고 있는 에가 있어서 에나 다에 하 가 고기 해어,0.40425531914893614
SD2200931-SDRW2200000949.1.1.122,아 그러면 그,어 그면 그,0.2857142857142857
SD2200931-SDRW2200000949.1.1.80,어 방이 몇 갠 거야,어 그 다에  기 거,0.6363636363636364
SD2200931-SDRW2200000950.1.1.326,나는 전기차 좋은 거 같아,나 제기 제가 은 거 아,0.5
SD2200933-SDRW2200000951.1.1.268,오늘은,은,0.6666666666666666
SD2200939-SDRW2200000958.1.1.179,다른 것을 해서 그 도움을 주는 방향으로 할게,다은 거을 해서 이 게  도을을  는 거 가면을 하게,0.56
SD2200939-SDRW2200000958.1.1.192,이렇게 찾아보기도 하고,이게  아 기도 하고,0.25
SD2200954-SDRW2200001039.1.1.4,그래 가지고 인테리어는 딱히 안한 거 같아,그해 가지고 그 이데어는 다이 아 는 거 아,0.4782608695652174
SD2200962-SDRW2200001074.1.1.264,그 사람 프로필 눌러 가지고 그 사람 동영상 싹 다 봐 마음에 들면은,그 그 하은  이 들라 가지고 그 하나 도에에서   다 가 다에 들면은,0.5
SD2200963-SDRW2200001095.1.1.16,나는 친구들이 한 2년 전에 좀 많이 갔고,나 는 아지들이 그 이  이에 도 이 가고,0.43478260869565216
SD2200967-SDRW2200001084.1.1.6,맞아 나도 난 올라올 때마다 바로바로 보는 편인데,아아 나 도 나는  라 을 거 데 다  다 다 가라 가는 면이데,0.7777777777777778
SD2201013-SDRW2200001311.1.1.33,골 넣은 거 이렇게 모아 가지고 해주는 거 있긴 하더라고요 그런 거 보면은,고 나은 거 이게 아 가지고 해 는 거 있기 하다라고 그 거 면은,0.24390243902439024
SD2201013-SDRW2200001312.1.1.224,어 털이 많이 붙으니까 검은색 옷이 많이 없다 하더라고요,어 들이 아이 들이니가 거은에 고이이 이 다 하라고,0.41935483870967744
SD2201029-SDRW2200001525.1.1.317,괜찮은 거야,은 거,0.5
SD2201034-SDRW2200001631.1.1.237,너는 심정수를 예를 들었지만 그래도 그때는,어 나는 이 지 서을 이 들어지 그도 그에는,0.6521739130434783
SD2201034-SDRW2200001631.1.1.246,중간 계투 65억 원 주고 사 왔는데,지 고기에 도 이 하은 이 가 하는데,0.7
SD2201034-SDRW2200001633.1.1.15,바쁜 사람 친척들이라 해도 아무리 친척들이래도 그런데 넌 어찌 생각하는데,그어 나은 아 아 지 들이라고 해도 아 아그 지 지 들이라도 그는데 나는 어다게 기하는데,0.65
SD2201039-SDRW2200001643.1.1.273,병원에 들어가셨다는데 뭐 어느 병원인지는 물어봐야 되고,어 어  그 에 들어가다는데 어 아니데 그은이지제는은는 어어 가아 하고,0.7666666666666667
SD2201046-SDRW2200001948.1.1.25,유튜브에 모음집,이도 에 은 지,0.75
SD2201049-SDRW2200002013.1.1.7,뭐 대기업이 좋나 중소기업이 좋나 이런 여러 가지 생각을 했는데,어 데기아이 있나 그 이서 기기이 있나 이은 어 가지 이 기을 해는데,0.5142857142857142
SD2201074-SDRW2200000791.1.1.233,친구들은 번지 점프,기들은 지,0.6
SD2201098-SDRW2200001000.1.1.127,봉사가 다양한 봉사를,그서가 다아하 고서을,0.6363636363636364
SD2201127-SDRW2200001116.1.1.37,너는 제일 좋아하는 밴드가 뭐니,거는 그 제을 들아하는 그 그가 어니,0.5294117647058824
SD2201127-SDRW2200001116.1.1.96,그 곡을 우리 밴드실에서 많이 연주했던 거 같아서,그  고을  그이  그  에서 나이 이 은 지해 거 아서,0.6296296296296297
SD2201151-SDRW2200002421.1.1.299,아직도 거의 반반 같은데,아아도 거거기    거 은데,0.5384615384615384
SD2201155-SDRW2200002457.1.1.40,버스 기사님들도,어 기 기들도,0.5
SD2201160-SDRW2200001186.1.1.241,좀 우리가 그 8년 동안 쌓아 온 그,그 어  어 가 그 그 하   그 그,0.65
SD2201168-SDRW2200001491.1.1.86,가만히 있어 돈도 안 내고 그래 가지고,가면이 있어 도도 아 나고 그 가지고,0.2857142857142857
SD2201213-SDRW2200000710.1.1.133,근데 그 마스크는 교체를 할 수 없고 계속 그,그데 그 그 아서그는 그제을 해 거 있고  그,0.56
SD2201216-SDRW2200000711.1.1.79,길거리 고양이들도 밥도 먹고 그런 줄 알았는데,기 거기 고아이도도 다도 있고 그는는 지 아는데,0.48
SD2201216-SDRW2200000712.1.1.219,이미 많은 사람들이 화장을 하고 있으면,이이 이 아은 이 들이 가을 하고 있면,0.42857142857142855
SD2201219-SDRW2200000729.1.1.315,개코가 뭔지 알아,게이거가 어지 아아,0.5555555555555556
SD2201230-SDRW2200000830.1.1.19,어 너무너무 많이 걸어 다녔겠는데,어 나  도  이 거어 다니는데,0.4444444444444444
SD2201245-SDRW2200000945.1.1.376,비싸지만은 되게 편하잖아,하지면은 그게 하지아,0.46153846153846156
SD2201245-SDRW2200000946.1.1.199,그걸 좀 느껴보고 싶어,그거을 제 지  어 고 어,0.75
SD2201245-SDRW2200000946.1.1.7,개인적으로 나는,그 게  이 나는,0.75
SD2201285-SDRW2200002634.1.1.30,삼성은 시험도 본다며,서은 기 도 다면,0.5454545454545454
SD2201317-SDRW2200000384.1.1.225,이렇게 호감 가는 사람과,이이게 고은 가는 데 서라,0.5384615384615384
SD2201327-SDRW2200002105.1.1.204,내 공부가 다 됐는 지를,나 가 다 는지을,0.46153846153846156
SD2201327-SDRW2200002108.1.1.116,안 내려 그러면 말도 안 하고 그냥 가버리면,아 나 그면  도 아 하고 그면 가 거면,0.375
SD2201332-SDRW2200002734.1.1.351,막 열심히는 안 봤다랄까,아 아 다 가라,0.7692307692307693
SD2201332-SDRW2200002735.1.1.218,근데 나한테 지갑을 달라는 거야,그니나 나 지가을 하라는 거,0.47058823529411764
SD2201332-SDRW2200002735.1.1.55,오빠 어른들이 그런 말 하던데,그니 어들이 그 거 하는데,0.375
SD2201359-SDRW2200000638.1.1.218,나도 사실은 좀 캐주얼한 스타일을 되게 좋아해 흰 티에 그냥 청바지 입고,나도 하이은 그 해지 하라는는는는 는 기라이을 제게  아해    에 그 그  그 가지에 있고,0.725
SD2201367-SDRW2200000204.1.1.9,가수들 뽑는 그런 프로그램이었는데,가서들을이 있는 그 그은 도그그이어는데,0.6111111111111112
SD2201375-SDRW2200000263.1.1.162,추구를 해야 될 거 같아 내 생각에는 이제 내가 그래서 내가 생각한 게,가을 해어 들 거 가아 나 가에는 그 이제 나가 그제서 제가 제가하 게,0.4358974358974359
SD2201375-SDRW2200000263.1.1.198,코로나가 좀 코 침 이런 분비물 때문에,고어나가 지  고  이 이은 은  이을기 기 나에,0.8095238095238095
SD2201384-SDRW2200000259.1.1.189,한 3번씩 읽고 한 1번 1가지 책을 3번씩 읽고,하 서 면 이있고 하 하 면 하 가지 제가 에 서 면 있고,0.7407407407407407
SD2201390-SDRW2200000673.1.1.180,좀 좀 다른 느낌인지가 궁금해요,그 그  다은 이 이 지 가 아 고 해,0.8235294117647058
SD2201390-SDRW2200000673.1.1.241,그런 이제 청첩 청첩장을 봤을 때,그면 이제 이 어         지을 을,0.7222222222222222
SD2201400-SDRW2200000290.1.1.76,그래서 쪼끔 얻어먹었는데,그라서 지그 어어 어는데,0.46153846153846156
SD2201411-SDRW2200000308.1.1.128,그 골프는,그 고 는,0.4
SD2201411-SDRW2200000308.1.1.278,같이 해 줘야지,가이 해 지,0.375
SD2201418-SDRW2200000330.1.1.170,남자가 혼수를 해 가는,나기가 은서을 해 가는,0.4166666666666667
SD2201425-SDRW2200000342.1.1.251,근데 요즘은 영화관도 잘 나오던데,그데 이지은 이 어어 도   나하는데,0.6111111111111112
SD2201425-SDRW2200000344.1.1.7,취향이긴 한데,지이기 데,0.5714285714285714
SD2201439-SDRW2200000780.1.1.233,그리고 야외 같은 데 전경을 보면서,그니고 이 이해  가은 데 제 을 면서,0.5263157894736842
SD2201442-SDRW2200000796.1.1.15,내가 다니는 동선도 정해져 있고,제가 다니면는 도서도 서해 있고,0.35294117647058826
SD2201447-SDRW2200000368.1.1.148,이 집이 유일하게 맛집이라고,이이 지 이 이이 하게 그 아 지이라고,0.7333333333333333
SD2201515-SDRW2200000967.1.1.252,아 그래도,아 그도,0.2
SD2201531-SDRW2200002566.1.1.313,나는 진짜 나영석 피디가 천재라고 생각이 많이 드는 게,나는 이제 제 나이  서이가 제라고 해  있는 게,0.5333333333333333
SD2201535-SDRW2200001010.1.1.399,어 드래곤 뭐 도마뱀이었던 거 같은데,어  지라이 고   도라 아 에 이어 그  거 은데,0.9
SD2201547-SDRW2200001021.1.1.3,어 집에 들어오자마자 청소를 했던 거 같아요,어  지에 들어 어 가지 면다 이   해는 거 아,0.7083333333333334
SD2201550-SDRW2200001055.1.1.167,좀 늦은 편이라곤 했어,그 있은 면이라고 해어,0.4166666666666667
SD2201550-SDRW2200001056.1.1.334,15구 그거 공원 있는 데 파리 15구 공원,어 그 그거 고은 있는데 다 이 어 그 은,0.5833333333333334
SD2201556-SDRW2200001075.1.1.205,음 별로 좋은 톤이 아닌데,어 어 는 이 아니데,0.5
SD2201560-SDRW2200001079.1.1.268,예 예 밖에서 인제 느낌이 전에 직접 키우지는 않았지만,에   에어서 이제 이 제 에 이 지제 기 지는 아지,0.6
SD2201560-SDRW2200001079.1.1.86,지금 생각을 좀 하고 있어요,지은은 은 지 하고 있어,0.4666666666666667
SD2201560-SDRW2200001080.1.1.332,그 좋은 부분들도 많더라고요 근데 인제 지금,그 거  은 그 기들들도 다라고 그데 이제 지,0.5416666666666666
SD2201578-SDRW2200002364.1.1.78,어 난 국물 좋아하는데,어 나 는 그을 아하는데,0.5
SD2201587-SDRW2200001143.1.1.477,걔는 한 10개 20개 그냥 먹어,그게 는 이  게 이면 에가 그는 어,0.7777777777777778
SD2201587-SDRW2200001143.1.1.48,어,아,1.0
SD2201588-SDRW2200002075.1.1.223,아 그 저기,아 그거 기,0.3333333333333333
SD2201589-SDRW2200002075.1.1.173,매 마찬가집니다,에  아가지니다,0.5
SD2201589-SDRW2200002076.1.1.125,어 물가 부분도 그렇지만은,어 을가 그면도 그지면은,0.35714285714285715
SD2201599-SDRW2200001165.1.1.246,거기는 무조건 앉아서 갈,거기는 그지거 아서 가,0.38461538461538464
SD2201618-SDRW2200002477.1.1.347,어 어,어이거 어,0.6666666666666666
SD2201618-SDRW2200002478.1.1.52,바다도 지금 물건에 울타리 치니까 물건 못 들어가서 못 먹잖아,하다도 지은은 은 들거에 이다이에 이니가 그 은 거 들어가서 그 면 거지아,0.6470588235294118
SD2201622-SDRW2200001189.1.1.126,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,도 서이가 다 가니면서 나 도   고는는 거 아 다이 이게 다하고,0.5588235294117647
SD2201631-SDRW2200001047.1.1.21,알겠다고는 했는데 모르겠다,아게다고는는 해는데 아 다 다,0.5714285714285714
SD2201631-SDRW2200001047.1.1.3,그 두 개밖에 없으니까,그 도 에기 에 있어니,0.5833333333333334
