utt_id,ref,hyp,cer
SD2103632-SDRW2100001251.1.1.258,신랑도 책임을 진다고 했지만,신랑도 책임을 진다고 했지만,0.0
SD2103632-SDRW2100001252.1.1.120,그런 데로 근데 어쨌든,그런 데로 근데 어쨌든,0.0
SD2103632-SDRW2100001252.1.1.195,신제품을 사는 게 나았을 수 있었겠다,신제품을 사는 게 나았을 수 있었겠다,0.0
SD2103632-SDRW2100001254.1.1.215,사실은 들어가서 보지도 않아요,사실을 들어가서 보지도 않아요,0.0625
SD2103645-SDRW2100001263.1.1.155,더 비싸단 생각이 들잖아 이거는,더 비싸다는 생각 들잖아 이거는,0.17647058823529413
SD2103645-SDRW2100001263.1.1.29,알아보고 좋은 거 사고 그러는데,알아보고 좋은 곳 사고 그러는데,0.058823529411764705
SD2103650-SDRW2100001274.1.1.64,롤에서 이번에 애니 나왔었거든,롤에서 이번에 엔니 나왔었거든,0.0625
SD2103650-SDRW2100001276.1.1.201,망하지 뭐,강아지 뭐,0.4
SD2103650-SDRW2100001276.1.1.98,임금도 많이 오르지 않을까,임금도 많이 오르지 않을까,0.0
SD2103691-SDRW2100002509.1.1.234,할 수 있을까,할 수 있을까,0.0
SD2110109-SDRW2100000110.1.1.48,나 요번에 여수 갈 때 케이티엑스 타 봤는데,나 요번에 여수 갈 때 케이티엑서 타 봤는데,0.041666666666666664
SD2110334-SDRW2100000333.1.1.46,왜 불,랩을,1.0
SD2110334-SDRW2100000334.1.1.231,그것도 운이다,그것도 운이다,0.0
SD2110426-SDRW2100000425.1.1.385,노래 이름이 뭐지,노래 이름이 뭐지,0.0
SD2110523-SDRW2100000602.1.1.176,아무래도 아직도 좋아하는 게 보이기 때문에,아무래도 아직도 좋아하는 게 보이기 때문에,0.0
SD2110523-SDRW2100000602.1.1.67,이제 연애 시작하고 부터는 좀 별로 였던거 같아,이제 연애 시작하고부터는 좀 별로였던 거 같아,0.11538461538461539
SD2110625-SDRW2100000802.1.1.34,뭐 그런 음식 한번,뭐 그런 음식 한번,0.0
SD2110625-SDRW2100000803.1.1.64,상황을 내가,상황을 내가,0.0
SD2110665-SDRW2100000879.1.1.108,나는 내 아는 애는 고양이를,나는 내 아는 애는 고양이를,0.0
SD2110665-SDRW2100000881.1.1.77,옆에 일을 보니까 물을 자주 마시더라고 텀블러에 다 가져와서 근데 내가 물을 좀 자주 안 마시는 편이거든,옆에 애를 보니까 물을 자주 마시더라고 텀블러에다 가져와서 근데 내가 물을 좀 자주 안 마시는 편이거든,0.05172413793103448
SD2110665-SDRW2100000882.1.1.234,적응하는 거는 조금 적응이 되겠지,적응하는 거는 적응 적응이 되겠지,0.1111111111111111
SD2110736-SDRW2100001318.1.1.8,너 그거 봤어,너 그거 봤어,0.0
SD2110736-SDRW2100001318.1.1.84,제목이 중요하진 않아,제목이 중요하진 않아,0.0
SD2110736-SDRW2100001320.1.1.281,동의 수도 어느 일정 비율 이상으로는 받아 내고,동의수도 어느 일정 비율 이상으로는 받아내고,0.07692307692307693
SD2113069-SDRW2100003140.1.1.249,저녁 늦은 시간 전쯤에,저녁 늦은 시간 전쯤에,0.0
SD2200010-SDRW2200000422.1.1.324,나도 평창이란 곳에 처음 가봤는데,나도 평창이란 곳에 처음 가 봤는데,0.05555555555555555
SD2200023-SDRW2200000017.1.1.62,거기 문 앞에 그냥 서 있는 거야 수업 끝날 때까지,거의 문 앞에 그서 서 있는 거 서업 끝날 때까지,0.14285714285714285
SD2200023-SDRW2200000018.1.1.23,사방 느낌도 나고,사박 느낌도 나고,0.1111111111111111
SD2200036-SDRW2200000573.1.1.271,또 사랑은 타이밍이라는 말 있잖아,또 사랑한 타이밍이라는 말 있잖아,0.05555555555555555
SD2200036-SDRW2200000574.1.1.143,그런 게 또 넷플릭스에 많더라고,그런 게 또 넷플릭스에 많더라고,0.0
SD2200036-SDRW2200000574.1.1.157,찾아보는 게 낫지 않나라는 생각도 많이 했었던 거 같아,찾아보는 게 낫지 않나라는 생각도 많이 했었던 거 같아,0.0
SD2200049-SDRW2200000047.1.1.93,그러니까 크기가 쪼끄만,그러니까 크기가  쪼끄마,0.16666666666666666
SD2200073-SDRW2200000590.1.1.9,저는 개인적으로 일단 거리감이,저는 개인적으로 일단 거리감이,0.0
SD2200074-SDRW2200000072.1.1.161,그러면 그거 보는 것도 좋을 거 같고 아까 말했던 아바타는 너무 길어서 지루할 수 있으니까,그러면은 그거 보는 것도 좋을 거 같고 아까 말했던 아바타는 너무 길어서 지루할 수 있으니까,0.02
SD2200083-SDRW2200000073.1.1.206,아 근데 한국 게스트 하우스는 아예 샤워 룸이 있는 경우도 있더라고,아 근데 한국 게스트 하우스 아예 샤워룸이 있는 경우도 있더라고,0.05405405405405406
SD2200083-SDRW2200000074.1.1.95,뮤직비디오 편집이 굉장히 나는,뮤직비디오 편집이 굉장히 나는,0.0
SD2200093-SDRW2200000461.1.1.82,완전 멀었어 완전 안 보였어 거의,완전 멀었어 완전 안 보였어 거의,0.0
SD2200099-SDRW2200000466.1.1.192,근데 올해 인제 오이지를 트 제가 담갔어요 담갔는데,근데 올해 인제 오이지를 제가 담갔어요 담갔는데,0.07142857142857142
SD2200102-SDRW2200000467.1.1.106,그때는 한 3킬로 정도는 빠지는 거 같아,그때는 한 3킬로 정도는 빠지는 거 같아,0.0
SD2200102-SDRW2200000467.1.1.114,더 좋은 거 같아,더 좋은 거 같아,0.0
SD2200104-SDRW2200000599.1.1.161,응 군산은 서해안 쪽에 있는데,응 군산은 서해안 쪽에 있는데,0.0
SD2200112-SDRW2200000480.1.1.73,그 모든 생활들을 갖다가 적응하기가,그 모든 생활들을 갖다가 적응하기가,0.0
SD2200112-SDRW2200000481.1.1.287,지금 검색해 보니까,지금 검색해 보니까,0.0
SD2200149-SDRW2200000621.1.1.60,타이트 하겠구나 이거로 약간 판단이 되더라고요 언니도 한번 참고해 보세요,타이트하겠구나 이거가 약간 판단이 되더라고요 에도 한번 참고해 보세요,0.1
SD2200176-SDRW2200000508.1.1.182,뭘 보내주냐면 김치,뭘 보내 주냐면 김치,0.1
SD2200182-SDRW2200000513.1.1.187,아무래도 피부 관리는 좀 신경 써야 될 거 같은데,아무래도 피부 관리는 좀 신경 써야 될 거 같은데,0.0
SD2200182-SDRW2200000514.1.1.153,드라마 주인공이 헷갈리는 것도 행가 헷갈리는 거지만,드라마 주인공이 헷갈리는 것도 행각 헷갈리는 거지만,0.03571428571428571
SD2200182-SDRW2200000514.1.1.282,연이 닿아서 걔가,연이 닿아서 걔가,0.0
SD2200201-SDRW2200000641.1.1.184,혈당은 떨어지더라 그런데,혈당은 떨어지더라 그런데,0.0
SD2200226-SDRW2200000657.1.1.50,아 그렇구나 저는 그냥 선입견으로만,아 그렇구나 저는 그냥 선입견으로만,0.0
SD2200227-SDRW2200000657.1.1.249,그 모임에서,그 모임에서,0.0
SD2200233-SDRW2200000244.1.1.170,나는 사실 가족끼리 여행을 그렇게 많이 안 가 봐서,나는 사실 가족끼리 여행을 그렇게 많이 안 가 봐서,0.0
SD2200253-SDRW2200000250.1.1.66,약간 요런 정보를 주니 난 또 고맙군,약간 요런 정보를 주니 난 또 고맙고만,0.1
SD2200286-SDRW2200000316.1.1.111,건강하신 거 같아,건강하신 거 같아,0.0
SD2200297-SDRW2200000690.1.1.31,크게 막 이렇게 한 건 아니지만,크게 막 이렇게 한 건 아니지만,0.0
SD2200302-SDRW2200000694.1.1.41,왜냐하면 옷을 애초에 많이 사 보지도 않았고,왜냐하면 옷을 애초에 많이 사 보지도 않았고,0.0
SD2200302-SDRW2200002522.1.1.291,마냥 나쁘다고 막,마냥 나쁘다고 막,0.0
SD2200307-SDRW2200000695.1.1.244,그런 차이점이,그런 차이점이,0.0
SD2200328-SDRW2200000544.1.1.221,달리는 게 후반 한타에 대해서 문제가 되는 거 같고,달리는 게 후반 한타에 대해서 문제가 되는 거 같고,0.0
SD2200337-SDRW2200000351.1.1.4,만화책을,만화책을,0.0
SD2200349-SDRW2200000743.1.1.101,좀 더 좋아하는 거 같아,좀 더 좋아하는 거 같아,0.0
SD2200349-SDRW2200000744.1.1.299,확실히 이 잡는 힘이,확실히 이 잡는 힘이,0.0
SD2200350-SDRW2200000743.1.1.199,개발 쪽 직무에는 어떤,개발 쪽 직무에는 어떤,0.0
SD2200363-SDRW2200000797.1.1.88,맞나 봐 내가 래퍼를 몰라,맞나 봐 내 래 거을 몰라,0.2857142857142857
SD2200380-SDRW2200000371.1.1.74,자막도 없어서 뭔 내용인지 알아듣기가 좀 힘들어서,자막도 없어서 못 내용인지 알아들기가 좀 힘들어서,0.07407407407407407
SD2200381-SDRW2200000375.1.1.116,너는 이런 거에 대해서 어떻게 생각해,너는 이런 거에 대해서 어떻게 생각해,0.0
SD2200391-SDRW2200000866.1.1.137,그럼 박물관과 전시에 대해선 난 차이가,그럼 박물관과 정시에 대해선 난 차이가,0.047619047619047616
SD2200416-SDRW2200001368.1.1.233,그런 선이 좀 많이 필요한 거 같더라고요,그런 선이 좀 많이 필요한 거 같더라고요,0.0
SD2200416-SDRW2200001368.1.1.8,근데 그거는 이제 정말 가족 문제 가족,근데 그거는 이제 정말 가족 문지 가족,0.047619047619047616
SD2200417-SDRW2200002658.1.1.248,그런 편의성을 겪을 수 있는 사람이 점점 많아질 거라고 생각하고 있습니다,그런 편의성을 겪을 수 있는 사람이 점점 많아질 거라고 생각하고 있습니다,0.0
SD2200424-SDRW2200002687.1.1.43,진짜 먹은 기억밖에 없어 그리고,진짜 먹은 기억밖에 없어 그리고,0.0
SD2200426-SDRW2200001458.1.1.184,그래서 다이어트가 더 힘든 거기 때문에,그래서 다이어트가 더 힘든 거기 때문에,0.0
SD2200426-SDRW2200001458.1.1.7,우리가 운동량이 많이 부족한 편이란 생각을 하거든,우리가 운동량이 많이 부족한 편이라 생각을 하거든,0.037037037037037035
SD2200438-SDRW2200001579.1.1.18,한번 찾아도 가 봐야 되는데 그것도 좀,한번 찾아도 가 봐야 되는데 그것도 좀,0.0
SD2200438-SDRW2200001581.1.1.165,탄천 그런데 가면은 진짜 그게 부럽더라고 어머 저 사람들은,한천 그런 데 가면은 진짜 그게 부럽더라고 엄마 저 사람들은,0.125
SD2200449-SDRW2200001687.1.1.24,그다음에는 구워 먹는 거 찜도 나오고,고다음에는 구워 먹는 거 찜도 나오고,0.05
SD2200449-SDRW2200001689.1.1.214,회사에 마이너스야,회사에 마이너스야,0.0
SD2200453-SDRW2200001773.1.1.210,그 가 보면 돼 좋을 거 같아,가 보면 되게 좋을 거 같아,0.25
SD2200467-SDRW2200001854.1.1.295,그러니까 그쪽 되게 의심도 많고,그러니까 그 좀 되게 의심도 많고,0.11764705882352941
SD2200467-SDRW2200001854.1.1.75,거기서 김혜윤이 너무 귀엽게 나와 가지고 김혜윤도 좋았고,거기서 김혜윤이 너무 귀엽게 나와 가지고 김혜도 좋았고,0.03225806451612903
SD2200486-SDRW2200001978.1.1.93,되게 나태해질 거 같고,저기 나태해지고 같고,0.4166666666666667
SD2200514-SDRW2200002223.1.1.75,청솔 마을 그 놀이터 부수고서 다시 만들었을 때 딱 그때였던 거 같은데,그 청소 마을 그 놀이터 부수고서 다시 만들었을 때 딱 그때 였던 거 같은데,0.10256410256410256
SD2200514-SDRW2200002224.1.1.122,그냥 나는 빨리 벌고 빨리 끝내잔 마인드,그냥 나는 빨리 벌고 빨리 끝내자 마인드,0.045454545454545456
SD2200514-SDRW2200002226.1.1.2,전보다 지금 살이 그대로야,전보다 지금 살이 그대로야,0.0
SD2200678-SDRW2200000009.1.1.259,그러니까 아기 어릴 때는,그러니까 아기 어릴 때는,0.0
SD2200678-SDRW2200000009.1.1.50,그래 가고 싶었거든,그래 가고 싶었거든,0.0
SD2200679-SDRW2200000012.1.1.295,들이고 뭘 해도,드리고 뭘 해도,0.25
SD2200689-SDRW2200000034.1.1.79,돼지 꼬리도 그만한 맛이 있었던 거 같아 너 돼지 꼬리 먹어 봤어,돼지꼬리도 그만한 맛이 있었던 거 같아 넌 돼지꼬리 먹어 봤어,0.08333333333333333
SD2200689-SDRW2200002543.1.1.386,해 보는 것도,편나는 것도,0.42857142857142855
SD2200694-SDRW2200000037.1.1.250,훨씬 잠에 깊이 들죠 나 효과를 봤어요,훨씬 잠에 깊이 들죠 난 효과를 봤어요,0.047619047619047616
SD2200697-SDRW2200000042.1.1.263,싸긴 해도,싸긴 해도,0.0
SD2200697-SDRW2200000043.1.1.54,그런 문제점들을 이렇게 꺼내,그런 문제점들을 이렇게 꺼내,0.0
SD2200709-SDRW2200000450.1.1.276,어 속에 있는 말도 하고 이렇게 하면은 좋을 거 같아,어 속에 있는 말도 하고 이렇게 하면은 좋을 거 같아,0.0
SD2200719-SDRW2200000495.1.1.299,아 네 있어요,나 네 비싸요,0.42857142857142855
SD2200745-SDRW2200000093.1.1.216,음 그치 동남아 동남아 가면,응 그치 동남아 동남아 가면,0.06666666666666667
SD2200745-SDRW2200000094.1.1.223,음 쇼핑은 정말 즐거운 게 맞아,응 쇼핑은 정말 즐거운 게 맞아,0.058823529411764705
SD2200752-SDRW2200000607.1.1.46,괜히 엄청 얄미울 나이지 않냐,뭐괜히 엄청이 아니어 나이잖,0.5625
SD2200759-SDRW2200000627.1.1.198,이렇게 물,어렇게 보면,0.6
SD2200759-SDRW2200000627.1.1.242,2번인가밖에 안 가 본 거 같아 거기가 가까운 데 있으면,두번인가밖에 안 가고 거 같아 그러니까 가까운 데 있으면,0.22580645161290322
SD2200784-SDRW2200000515.1.1.151,이 렌트를 하고 갔는데,이렌트를 하고 갔는데,0.08333333333333333
SD2200784-SDRW2200000518.1.1.106,그래서 난 요새 그 뭐 뭐 뭐라니 다시 1알,그래서 난 요새 그 뭐 뭐라냐 그거 다시 하1알,0.25
SD2200788-SDRW2200000163.1.1.167,정말 그렇죠,정말 그렇죠,0.0
SD2200788-SDRW2200000164.1.1.382,반대하는 것에,반대하는 것에,0.0
SD2200790-SDRW2200000165.1.1.130,어 해리 포터나 그런 영화들이,어 해리포터나 그런 영화들이,0.0625
SD2200802-SDRW2200000185.1.1.192,하트시그널 1 2 3 챙겨 보면서 좀 설렜었거든,하트시그을 1 2 3 챙겨 보면서 좀 설렜었거든,0.038461538461538464
SD2200805-SDRW2200000205.1.1.271,보드도 좀 타러 다닐까 생각 중이기도 하고,보드도 좀 타러다야 될까 생각 중이기도 하고,0.17391304347826086
SD2200805-SDRW2200000206.1.1.200,바로 냄새도 많이 나고 해서 바로 그냥 냉동실에 처분하는 편이야,바로 냄새도 많이 나고 해서 바로 그냥 냉동실에 처분하는 편이야,0.0
SD2200833-SDRW2200001245.1.1.156,둘만 가는 거 아니야 이러다가,불만 가는 거 아니야 이러다가,0.0625
SD2200866-SDRW2200001456.1.1.311,그럼 우리 5만 원 밑으로 해야 돼 막 그러면서,그럼 우리 5만 원 밑으로 해야 돼 막 그러면서,0.0
SD2200866-SDRW2200001456.1.1.314,그러다가 아니 그거까지는 인제 아니래 막 혼란이 좀 지나간 다음에,그러다가 아이 그것까지는 이제 아니래 막 콜란이 좀 지나간 다음에,0.1111111111111111
SD2200866-SDRW2200001456.1.1.385,그게 파트너스,이게 파트너을,0.2857142857142857
SD2200874-SDRW2200001508.1.1.178,나한텐 우정이잖아 name5 형도 그렇고,나한테 우정이잖아 name1이 형도 그렇고,0.13636363636363635
SD2200887-SDRW2200002719.1.1.238,잘 하기는 했는데,잘하기는 했는데,0.1111111111111111
SD2200897-SDRW2200001702.1.1.359,엄마가 수능 도시락 뭐 싸 주냐 그랬는데,엄마가 수능 도시락 못 사으려 그랬는데,0.22727272727272727
SD2200897-SDRW2200001702.1.1.72,난 그 너무 싫었어,내가 너무 싫었어,0.3
SD2200908-SDRW2200000805.1.1.160,리프트 타고 갔 올라가서,리프트 타고 갔 올라가서,0.0
SD2200908-SDRW2200000806.1.1.150,치킨 브랜드에서 구운 거를,치킨 브랜드에서 구운 거를,0.0
SD2200910-SDRW2200000807.1.1.245,그래서 얼마를 더 벌어야,그래서 얼마를 더 벌어야,0.0
SD2200910-SDRW2200000808.1.1.303,그 습기를 먹으면은,그 습기를 먹으면은,0.0
SD2200911-SDRW2200000809.1.1.194,어떻게 공부했대,어떻게 공부했대,0.0
SD2200911-SDRW2200000809.1.1.77,친구가,친구가,0.0
SD2200912-SDRW2200000810.1.1.226,맞아 그 한 무대를 위해서 정말 많은 스태프가 움직이고,맞아 그 한 무대를 위해서 정말 많은 스타의 비빈 주식이고,0.23333333333333334
SD2200912-SDRW2200000810.1.1.4,난 연극을 많이 봤다기보다,난 연극을 많이 봤다기보다,0.0
SD2200929-SDRW2200000921.1.1.236,근데 오피스텔에 내가 아는 애가 살고 있는 애가 있어서 얼마 전에 한번 가 보긴 했어,근데 오피스텔 내가 아는 애가 살고 있는 애가 있어서 얼마 전에 한번 가 보긴 했어,0.02127659574468085
SD2200931-SDRW2200000949.1.1.122,아 그러면 그,어 그러면 그,0.14285714285714285
SD2200931-SDRW2200000949.1.1.80,어 방이 몇 갠 거야,어 방이 몇 개 거야,0.09090909090909091
SD2200931-SDRW2200000950.1.1.326,나는 전기차 좋은 거 같아,나 정게 차가 좋은 거 같아,0.35714285714285715
SD2200933-SDRW2200000951.1.1.268,오늘은,오늘은,0.0
SD2200939-SDRW2200000958.1.1.179,다른 것을 해서 그 도움을 주는 방향으로 할게,다른 것을 해서 에 도움을 주는 방향으로 할게,0.04
SD2200939-SDRW2200000958.1.1.192,이렇게 찾아보기도 하고,이렇게 찾아보기도 하고,0.0
SD2200954-SDRW2200001039.1.1.4,그래 가지고 인테리어는 딱히 안한 거 같아,그래 가지고 인테리어는 딱히 안 한 거 같아,0.043478260869565216
SD2200962-SDRW2200001074.1.1.264,그 사람 프로필 눌러 가지고 그 사람 동영상 싹 다 봐 마음에 들면은,그 사람 프로피 눌러 가지고 그 사람 동네서 싹 학 터 봐 마음에 들면은,0.15789473684210525
SD2200963-SDRW2200001095.1.1.16,나는 친구들이 한 2년 전에 좀 많이 갔고,나는 친구들이 한 2년 전에 좀 많이 가고,0.043478260869565216
SD2200967-SDRW2200001084.1.1.6,맞아 나도 난 올라올 때마다 바로바로 보는 편인데,맞아 나 또 난 올라올 때마다 바로바로 보는 편인데,0.07407407407407407
SD2201013-SDRW2200001311.1.1.33,골 넣은 거 이렇게 모아 가지고 해주는 거 있긴 하더라고요 그런 거 보면은,골 넣은 걸 이렇게 모아 가지고 해 주는 거 있긴 하더라고요 그런 거 보면은,0.04878048780487805
SD2201013-SDRW2200001312.1.1.224,어 털이 많이 붙으니까 검은색 옷이 많이 없다 하더라고요,어 털이 많이 붙으니까 검은색 보진 많이 없다 하더라고요,0.06451612903225806
SD2201029-SDRW2200001525.1.1.317,괜찮은 거야,괜찮은 거야,0.0
SD2201034-SDRW2200001631.1.1.237,너는 심정수를 예를 들었지만 그래도 그때는,너는 심정수를 예를 들었지만 그래도 그때는,0.0
SD2201034-SDRW2200001631.1.1.246,중간 계투 65억 원 주고 사 왔는데,중간계통 65억분 요 조 사 왔는데,0.3
SD2201034-SDRW2200001633.1.1.15,바쁜 사람 친척들이라 해도 아무리 친척들이래도 그런데 넌 어찌 생각하는데,바쁜 사람 친척들이라 해도 아무리 친척들이라도 그런데 넌 어떻게 생각하는데,0.075
SD2201039-SDRW2200001643.1.1.273,병원에 들어가셨다는데 뭐 어느 병원인지는 물어봐야 되고,응 병원에 들어가셨다는데 뭐 근데 병원지 물어봐야 되고,0.2
SD2201046-SDRW2200001948.1.1.25,유튜브에 모음집,유튜브에 뭔은 집,0.375
SD2201049-SDRW2200002013.1.1.7,뭐 대기업이 좋나 중소기업이 좋나 이런 여러 가지 생각을 했는데,어 대기업이 좋나 중소기업이 좋나 이런 여러 가지 생각을 했는데,0.02857142857142857
SD2201074-SDRW2200000791.1.1.233,친구들은 번지 점프,친구으론 번지점 보,0.5
SD2201098-SDRW2200001000.1.1.127,봉사가 다양한 봉사를,봉사가 다양한 봉사를,0.0
SD2201127-SDRW2200001116.1.1.37,너는 제일 좋아하는 밴드가 뭐니,너는 제일 좋아하는 밴드가 뭐니,0.0
SD2201127-SDRW2200001116.1.1.96,그 곡을 우리 밴드실에서 많이 연주했던 거 같아서,그 곡을 우리 밴드실에서 많이 연주했던 거 같아서,0.0
SD2201151-SDRW2200002421.1.1.299,아직도 거의 반반 같은데,아직도 거의 반반 같은데,0.0
SD2201155-SDRW2200002457.1.1.40,버스 기사님들도,버스 기사님들도,0.0
SD2201160-SDRW2200001186.1.1.241,좀 우리가 그 8년 동안 쌓아 온 그,좀 우리가 그 8년 동안 싸운 그,0.2
SD2201168-SDRW2200001491.1.1.86,가만히 있어 돈도 안 내고 그래 가지고,가 많이 있어 돈도 안 내고 그래 가지고,0.14285714285714285
SD2201213-SDRW2200000710.1.1.133,근데 그 마스크는 교체를 할 수 없고 계속 그,근데 그 마스크는 교체를 할 수 없고 계속 그,0.0
SD2201216-SDRW2200000711.1.1.79,길거리 고양이들도 밥도 먹고 그런 줄 알았는데,길거리 고양이들도 밥도 없고 그런 줄 알았는데,0.04
SD2201216-SDRW2200000712.1.1.219,이미 많은 사람들이 화장을 하고 있으면,이미 많은 사람들이 화장을 하고 있으면,0.0
SD2201219-SDRW2200000729.1.1.315,개코가 뭔지 알아,개커가 뭔지 알아,0.1111111111111111
SD2201230-SDRW2200000830.1.1.19,어 너무너무 많이 걸어 다녔겠는데,어 너무 너무 많이 걸어 다녔겠는데,0.05555555555555555
SD2201245-SDRW2200000945.1.1.376,비싸지만은 되게 편하잖아,비싸지만은 되게 편하잖아,0.0
SD2201245-SDRW2200000946.1.1.199,그걸 좀 느껴보고 싶어,그걸 좀 느껴 보고 싶어,0.08333333333333333
SD2201245-SDRW2200000946.1.1.7,개인적으로 나는,개인적으로 나는,0.0
SD2201285-SDRW2200002634.1.1.30,삼성은 시험도 본다며,삼성은 시험 넘온다면,0.36363636363636365
SD2201317-SDRW2200000384.1.1.225,이렇게 호감 가는 사람과,이렇게 호감 가는 사람과,0.0
SD2201327-SDRW2200002105.1.1.204,내 공부가 다 됐는 지를,내 공부가 다 됐는지를,0.07692307692307693
SD2201327-SDRW2200002108.1.1.116,안 내려 그러면 말도 안 하고 그냥 가버리면,안 내려 그러면 말도 안 하고 그냥 가 버리면,0.041666666666666664
SD2201332-SDRW2200002734.1.1.351,막 열심히는 안 봤다랄까,막 욕심민나 맞다 하 알 바,0.7692307692307693
SD2201332-SDRW2200002735.1.1.218,근데 나한테 지갑을 달라는 거야,그 나한테 지갑을 달라하는 거야,0.17647058823529413
SD2201332-SDRW2200002735.1.1.55,오빠 어른들이 그런 말 하던데,그러니까 어른들이 그런 말 하던데,0.25
SD2201359-SDRW2200000638.1.1.218,나도 사실은 좀 캐주얼한 스타일을 되게 좋아해 흰 티에 그냥 청바지 입고,나도 사실은 좀 캐주얼한 스타일을 되게 좋아해 흰 티에 그냥 청바지 입고,0.0
SD2201367-SDRW2200000204.1.1.9,가수들 뽑는 그런 프로그램이었는데,가수들 뽑는 그런 프로그램이었는데,0.0
SD2201375-SDRW2200000263.1.1.162,추구를 해야 될 거 같아 내 생각에는 이제 내가 그래서 내가 생각한 게,추구를 해야 될 거 같아 내 생각에는 이제 내가 그래서 내가 생각한 게,0.0
SD2201375-SDRW2200000263.1.1.198,코로나가 좀 코 침 이런 분비물 때문에,코로나가 좀금 코 침 이런 분비름일 때문에,0.14285714285714285
SD2201384-SDRW2200000259.1.1.189,한 3번씩 읽고 한 1번 1가지 책을 3번씩 읽고,한 3번씩 있고 한 1번 1가지 제가 3번씩 읽고,0.1111111111111111
SD2201390-SDRW2200000673.1.1.180,좀 좀 다른 느낌인지가 궁금해요,좀 좀 다른 느낌인지가 궁금해요,0.0
SD2201390-SDRW2200000673.1.1.241,그런 이제 청첩 청첩장을 봤을 때,그런 이제 청첩 청 첩장을 봤을 때,0.05555555555555555
SD2201400-SDRW2200000290.1.1.76,그래서 쪼끔 얻어먹었는데,그래서 쪼끔 얻어 먹었는데,0.07692307692307693
SD2201411-SDRW2200000308.1.1.128,그 골프는,그 골프는,0.0
SD2201411-SDRW2200000308.1.1.278,같이 해 줘야지,같이 해 줘야지,0.0
SD2201418-SDRW2200000330.1.1.170,남자가 혼수를 해 가는,남자가 혼수를 해 가는,0.0
SD2201425-SDRW2200000342.1.1.251,근데 요즘은 영화관도 잘 나오던데,근데 요즘은 영화관도 잘 나오던데,0.0
SD2201425-SDRW2200000344.1.1.7,취향이긴 한데,취향이긴 한데,0.0
SD2201439-SDRW2200000780.1.1.233,그리고 야외 같은 데 전경을 보면서,그리고 야외 같은 데 정경을 보면서,0.05263157894736842
SD2201442-SDRW2200000796.1.1.15,내가 다니는 동선도 정해져 있고,내가 다니는 동선도 생해져 있고,0.058823529411764705
SD2201447-SDRW2200000368.1.1.148,이 집이 유일하게 맛집이라고,이 짐 이 유일하게 맛집이라고,0.13333333333333333
SD2201515-SDRW2200000967.1.1.252,아 그래도,아 그래도,0.0
SD2201531-SDRW2200002566.1.1.313,나는 진짜 나영석 피디가 천재라고 생각이 많이 드는 게,나는 이제 진짜 나양석 비가 천재라고 생각해 많이 들는 게,0.26666666666666666
SD2201535-SDRW2200001010.1.1.399,어 드래곤 뭐 도마뱀이었던 거 같은데,어 드래곤 뭐 드가뱀이었던 거 같은데,0.1
SD2201547-SDRW2200001021.1.1.3,어 집에 들어오자마자 청소를 했던 거 같아요,어 집에 들어오자마자 청소를 했던 거 같아요,0.0
SD2201550-SDRW2200001055.1.1.167,좀 늦은 편이라곤 했어,좀 늦은 편이라곤 했어,0.0
SD2201550-SDRW2200001056.1.1.334,15구 그거 공원 있는 데 파리 15구 공원,15 9 그거 공원 인데 82159공원,0.4166666666666667
SD2201556-SDRW2200001075.1.1.205,음 별로 좋은 톤이 아닌데,응 별로 좋은 톤이 아닌데,0.07142857142857142
SD2201560-SDRW2200001079.1.1.268,예 예 밖에서 인제 느낌이 전에 직접 키우지는 않았지만,예 밖에서 인제 느낌이 전에 직접 키우지 않았지만,0.1
SD2201560-SDRW2200001079.1.1.86,지금 생각을 좀 하고 있어요,지금 생각을 좀 하고 있어요,0.0
SD2201560-SDRW2200001080.1.1.332,그 좋은 부분들도 많더라고요 근데 인제 지금,그 좋은 부분들도 많더라고요 근데 인제 지금,0.0
SD2201578-SDRW2200002364.1.1.78,어 난 국물 좋아하는데,어 난 국물 좋아하는데,0.0
SD2201587-SDRW2200001143.1.1.477,걔는 한 10개 20개 그냥 먹어,걔한 어렵깨 순0개가 그냥 먹어,0.3888888888888889
SD2201587-SDRW2200001143.1.1.48,어,어,0.0
SD2201588-SDRW2200002075.1.1.223,아 그 저기,아 그 저기,0.0
SD2201589-SDRW2200002075.1.1.173,매 마찬가집니다,매 마찬가지니다,0.125
SD2201589-SDRW2200002076.1.1.125,어 물가 부분도 그렇지만은,어 물가 부분 또 그렇지면은,0.21428571428571427
SD2201599-SDRW2200001165.1.1.246,거기는 무조건 앉아서 갈,거기는 무조건 앉아서 가,0.07692307692307693
SD2201618-SDRW2200002477.1.1.347,어 어,어,0.6666666666666666
SD2201618-SDRW2200002478.1.1.52,바다도 지금 물건에 울타리 치니까 물건 못 들어가서 못 먹잖아,바다도 지금 물건의 울타리 치니까 물건 못 들어가서 못 먹잖아,0.029411764705882353
SD2201622-SDRW2200001189.1.1.126,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,녹수리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,0.058823529411764705
SD2201631-SDRW2200001047.1.1.21,알겠다고는 했는데 모르겠다,알겠다고는 했는데 모르겠다,0.0
SD2201631-SDRW2200001047.1.1.3,그 두 개밖에 없으니까,그두 얘밖에 없으니까,0.16666666666666666
